Centro trabalho,Descrição,Definição Turno,Descrição turno,Dia semana,Hora início,Hora fim,Tempo utilização (s),Válido desde,Válido até,Nº capacidades
CRMGUILH,CRM-GUILHOTINA BORRACHA,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMGUILH,CRM-GUILHOTINA BORRACHA,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMGUILH,CRM-GUILHOTINA BORRACHA,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMGUILH,CRM-GUILHOTINA BORRACHA,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMGUILH,CRM-GUILHOTINA BORRACHA,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMGUILH,CRM-GUILHOTINA BORRACHA,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSBALJT,CCS-CUNHAGEM JUNTAS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,5
CCSBALJT,CCS-CUNHAGEM JUNTAS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,5
CCSBALJT,CCS-CUNHAGEM JUNTAS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,5
CCSBALJT,CCS-CUNHAGEM JUNTAS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,5
CCSBALJT,CCS-CUNHAGEM JUNTAS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,5
CCSBALJT,CCS-CUNHAGEM JUNTAS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,5
CCSBALJT,CCS-CUNHAGEM JUNTAS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,5
CCSBALJT,CCS-CUNHAGEM JUNTAS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,5
CCSBALJT,CCS-CUNHAGEM JUNTAS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,5
CCSBALJT,CCS-CUNHAGEM JUNTAS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,5
CCSPRECO,CCS-PRECO,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSPRECO,CCS-PRECO,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSPRECO,CCS-PRECO,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSPRECO,CCS-PRECO,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSPRECO,CCS-PRECO,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSPRECO,CCS-PRECO,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSPRECO,CCS-PRECO,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSPRECO,CCS-PRECO,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSPRECO,CCS-PRECO,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSPRECO,CCS-PRECO,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBJT,CCS-EMBALAGEM JUNTAS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBJT,CCS-EMBALAGEM JUNTAS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBJT,CCS-EMBALAGEM JUNTAS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBJT,CCS-EMBALAGEM JUNTAS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBJT,CCS-EMBALAGEM JUNTAS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBJT,CCS-EMBALAGEM JUNTAS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBJT,CCS-EMBALAGEM JUNTAS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBJT,CCS-EMBALAGEM JUNTAS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBJT,CCS-EMBALAGEM JUNTAS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBJT,CCS-EMBALAGEM JUNTAS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMEMBPL,CRM-EMBALAGEM BORRACHA,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMEMBPL,CRM-EMBALAGEM BORRACHA,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMEMBPL,CRM-EMBALAGEM BORRACHA,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMEMBPL,CRM-EMBALAGEM BORRACHA,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMEMBPL,CRM-EMBALAGEM BORRACHA,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEBKDV,CCS-EMBALAGEM KITS/DIVERSOS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEBKDV,CCS-EMBALAGEM KITS/DIVERSOS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEBKDV,CCS-EMBALAGEM KITS/DIVERSOS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEBKDV,CCS-EMBALAGEM KITS/DIVERSOS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEBKDV,CCS-EMBALAGEM KITS/DIVERSOS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEBKDV,CCS-EMBALAGEM KITS/DIVERSOS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEBKDV,CCS-EMBALAGEM KITS/DIVERSOS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEBKDV,CCS-EMBALAGEM KITS/DIVERSOS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEBKDV,CCS-EMBALAGEM KITS/DIVERSOS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEBKDV,CCS-EMBALAGEM KITS/DIVERSOS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMOLDA,CCS-MOLDAÇÃO,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMOLDA,CCS-MOLDAÇÃO,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMOLDA,CCS-MOLDAÇÃO,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMOLDA,CCS-MOLDAÇÃO,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMOLDA,CCS-MOLDAÇÃO,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMOLDA,CCS-MOLDAÇÃO,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMOLDA,CCS-MOLDAÇÃO,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMOLDA,CCS-MOLDAÇÃO,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMOLDA,CCS-MOLDAÇÃO,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMOLDA,CCS-MOLDAÇÃO,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMTAME,CCS- MONTAGEM AUTO MEMOS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMTAME,CCS- MONTAGEM AUTO MEMOS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMTAME,CCS- MONTAGEM AUTO MEMOS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMTAME,CCS- MONTAGEM AUTO MEMOS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMTAME,CCS- MONTAGEM AUTO MEMOS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMTAME,CCS- MONTAGEM AUTO MEMOS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMTAME,CCS- MONTAGEM AUTO MEMOS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMTAME,CCS- MONTAGEM AUTO MEMOS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMTAME,CCS- MONTAGEM AUTO MEMOS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMTAME,CCS- MONTAGEM AUTO MEMOS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMTMME,CCS- MONTAGEM MANUAL MEMOS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMTMME,CCS- MONTAGEM MANUAL MEMOS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMTMME,CCS- MONTAGEM MANUAL MEMOS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMTMME,CCS- MONTAGEM MANUAL MEMOS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMTMME,CCS- MONTAGEM MANUAL MEMOS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMTMME,CCS- MONTAGEM MANUAL MEMOS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMTMME,CCS- MONTAGEM MANUAL MEMOS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSMTMME,CCS- MONTAGEM MANUAL MEMOS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMTMME,CCS- MONTAGEM MANUAL MEMOS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSMTMME,CCS- MONTAGEM MANUAL MEMOS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBME,CCS-EMBALAGEM MEMOS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBME,CCS-EMBALAGEM MEMOS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBME,CCS-EMBALAGEM MEMOS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBME,CCS-EMBALAGEM MEMOS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBME,CCS-EMBALAGEM MEMOS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBME,CCS-EMBALAGEM MEMOS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBME,CCS-EMBALAGEM MEMOS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBME,CCS-EMBALAGEM MEMOS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBME,CCS-EMBALAGEM MEMOS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEMBME,CCS-EMBALAGEM MEMOS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSENRAC,CCS-ENROLADOR MANUAL,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSENRAC,CCS-ENROLADOR MANUAL,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSENRAC,CCS-ENROLADOR MANUAL,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSENRAC,CCS-ENROLADOR MANUAL,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSENRAC,CCS-ENROLADOR MANUAL,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSENRAC,CCS-ENROLADOR MANUAL,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSENRAC,CCS-ENROLADOR MANUAL,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSENRAC,CCS-ENROLADOR MANUAL,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSENRAC,CCS-ENROLADOR MANUAL,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSENRAC,CCS-ENROLADOR MANUAL,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEBMME,CCS-EMBALAGEM MANUAL MEMOS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEBMME,CCS-EMBALAGEM MANUAL MEMOS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEBMME,CCS-EMBALAGEM MANUAL MEMOS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEBMME,CCS-EMBALAGEM MANUAL MEMOS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEBMME,CCS-EMBALAGEM MANUAL MEMOS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEBMME,CCS-EMBALAGEM MANUAL MEMOS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEBMME,CCS-EMBALAGEM MANUAL MEMOS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSEBMME,CCS-EMBALAGEM MANUAL MEMOS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEBMME,CCS-EMBALAGEM MANUAL MEMOS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSEBMME,CCS-EMBALAGEM MANUAL MEMOS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSDIVJT,CCS-DIVERSOS JUNTAS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,4
CCSDIVJT,CCS-DIVERSOS JUNTAS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,4
CCSDIVJT,CCS-DIVERSOS JUNTAS,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,4
CCSDIVJT,CCS-DIVERSOS JUNTAS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,4
CCSDIVJT,CCS-DIVERSOS JUNTAS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,4
CCSDIVJT,CCS-DIVERSOS JUNTAS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,4
CCSDIVJT,CCS-DIVERSOS JUNTAS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,4
CCSDIVJT,CCS-DIVERSOS JUNTAS,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,4
CCSDIVJT,CCS-DIVERSOS JUNTAS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,4
CCSDIVJT,CCS-DIVERSOS JUNTAS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,4
CCSVULJT,CCS-VULCANO + ESCOLHA,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSVULJT,CCS-VULCANO + ESCOLHA,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSVULJT,CCS-VULCANO + ESCOLHA,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSVULJT,CCS-VULCANO + ESCOLHA,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSVULJT,CCS-VULCANO + ESCOLHA,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSVULJT,CCS-VULCANO + ESCOLHA,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSVULJT,CCS-VULCANO + ESCOLHA,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CCSVULJT,CCS-VULCANO + ESCOLHA,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSVULJT,CCS-VULCANO + ESCOLHA,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CCSVULJT,CCS-VULCANO + ESCOLHA,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMLAMRL,CRM-LAMINADORA ROLOS BORRACHA,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC03,T 22:00-06:00,006,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC03,T 22:00-06:00,007,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,3
CRMRLMEI,CRM-MEI,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,3
CRMVSMRL,CRM-VSM,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC02,T 14:00-22:00,002,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC03,T 22:00-06:00,003,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC01,T 06:00-14:00,005,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC03,T 22:00-06:00,006,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC03,T 22:00-06:00,007,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMVSMRL,CRM-VSM,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC01,T 06:00-14:00,001,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC02,T 14:00-22:00,001,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC03,T 22:00-06:00,001,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC01,T 06:00-14:00,002,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC03,T 22:00-06:00,002,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC01,T 06:00-14:00,003,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC02,T 14:00-22:00,003,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC01,T 06:00-14:00,004,06:00:00,14:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC02,T 14:00-22:00,004,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC03,T 22:00-06:00,004,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC02,T 14:00-22:00,005,14:00:00,22:00:00,26400,22/05/2020,31/12/9999,1
CRMTRIDS,CRM-REGRANULADOS DS,CC03,T 22:00-06:00,005,22:00:00,06:00:00,26400,22/05/2020,31/12/9999,1
